path;sha256_anterior;sha256_atual
hub/evidence/r2/execution/broker-outage-reconciliation-latest.log;;c87f3b71209f3ff3ed2d10fd700d941d1baa2424aa581e6820cbbcc2d1ed8a8c
hub/evidence/r2/execution/broker-outage-runtime-latest.json;;90b2060b5e8e1ec9ca9ea8bd61c522940f8ab87559db6f504eedbbda99878ae1
hub/evidence/r2/execution/browser-harness-latest.log;;4f60679f902aeab9a4573f6f1fa7da0ef1a6cfae35b2ad63fd18eac55b6e87c7
hub/evidence/r2/execution/browser-smoke.json;cfe15e952ddb2e0bc445bf605137eed7f075ed9312b3cadd79afc624737b57d9;b7a5e74f254669f50a03611fe287695f0ab210ce269d19e318c5b9bffec60d56
hub/evidence/r2/execution/callback-account-auth-runtime-latest.json;;7195f0ece2f7babcea7fdee81577fd969272900da2e9cf67c0d113c75c6719f1
hub/evidence/r2/execution/callback-migration-rollback-latest.log;;921c28828d2d30096a19bfd67b0285c07dc87f4b587b84dc80cf3ee1fe0b7091
hub/evidence/r2/execution/capacity-budget-latest.log;;05ba11e9b682d2dbbfc316d5e1a46b04b58003aea1ed464cbf8c8e3fecccff5b
hub/evidence/r2/execution/capacity-quota-latest.log;;b63cacd5eac2c6f8ce43bef17972b215e255bc38a9942fffcf075320823d7f91
hub/evidence/r2/execution/capacity-reconciliation-latest.log;;aee2c52de7c746bc8b0756098e48eb79d3acb2f64f26aa038cc34c2c394a774f
hub/evidence/r2/execution/catalog-import-failure-postgres.log;;e8a3fb2bc373d5161823c3f98b4c91c1c9fbde17c27520ad366843e56cfc59ca
hub/evidence/r2/execution/catalog-legacy-contracts-runtime-latest.json;;e0d43361ba2fd06de477838675fdb0fd302f7ceb16acd6158f10423408c9be2d
hub/evidence/r2/execution/catalog-migration-rollback-latest.log;;f35470583a1e7bcc02900c154da7f1458c4c9d8be298f51a2bb667879bbb4204
hub/evidence/r2/execution/catalog-schema-upgrade-runtime-latest.json;;6c868060b234da3d098cde0df419afd964d69a08540d384538b90c4b26520106
hub/evidence/r2/execution/catalog-snapshot-upgrade-runtime-latest.json;;385355bc683a263e81721aaa65de54fba2d7f544c0067ca66f7149799c79dc7d
hub/evidence/r2/execution/commit-crosses-deadline-smoke.json;;3df4c4555148b8c7b8351716c23ba43e69f97f9a189eabac1c0959f44e4590b0
hub/evidence/r2/execution/commit-failure-recovery-latest.log;;17b57ad7fa9c26656517fc0aa4ea71687dd58ed17f7e256624a6d14731c01b57
hub/evidence/r2/execution/commit-uncertain-runtime-latest.json;;62273fe1e00f62bf2cdfb80e358f65848774098f22430275defd001d12b5e0a3
hub/evidence/r2/execution/compose-bootstrap-r2-ope-01-latest.log;;d1c60fc516f264d4d6d15f2527c64dc4dce2337ab3e51a7330471e629b84cb70
hub/evidence/r2/execution/compose-recreation-latest.log;;5fef414254ade6a083344286e17bf7d0dfb3236f555aa72f3988783bbc4cd3b9
hub/evidence/r2/execution/crash-after-acceptance-runtime-latest.json;;e54c30d2d1228ebfe33a4b4d0e3a75ccfbc67a2cd32f7784306c972ec6f778d9
hub/evidence/r2/execution/effective-retry-policy-latest.log;;987b53b96af9a8b3d5aee570dd5b185bf17446bab7ad43191b651fb769297093
hub/evidence/r2/execution/environment-boundary-latest.log;;c2ec284382e9d465e58f9a6ce9e68a34d895f18fb3d0b54eee296e625f14af8d
hub/evidence/r2/execution/environment-cell-boundary-latest.log;;f64a76d6c99b50ae731a3576c315ded2bb42546eccdb8e8ed630e14a356caa69
hub/evidence/r2/execution/file-upload-submit-smoke.json;;d9a0a45a05da1dbcfb2c13f90a884fd5b067dfb6f73d5c4bba2e8eab11b6ad70
hub/evidence/r2/execution/final-representation-immutable-smoke.json;;05f98427466f77da519bfda89ca8c95cb8f9c94afa5ea0ec4dfa9da1f24ec4db
hub/evidence/r2/execution/finalize-expiry-race-smoke.json;;7c1cce1d396595f8558849d3cb86ab2f51eb1d6c3c874da2b71c84eec409e3e0
hub/evidence/r2/execution/finance-migration-rollback-latest.log;;abf829ac541ba5f7fd069248e0fdcb5014467828d5ba7a8fbb37b02f85ed3330
hub/evidence/r2/execution/finance-runtime-latest.log;;f0bc68eddb5ed9127a82b63729c6b1153a35908270e5e273cdcc5646790f667e
hub/evidence/r2/execution/identity-mfa-compatibility-latest.log;;21c5f9d4def7a61eb1efe7282828bceadc039d77a9d109fe26c5c999d9621da1
hub/evidence/r2/execution/invalid-provider-output-unit.json;;451f0955a82fa6b6e663adbd9e44db091e9d363e0461b578aadad7fcc6ae83f0
hub/evidence/r2/execution/invalid-provider-response-integration-latest.log;;2218670596afc8d4d64a44a45504db854720be15d84ad59dad725d02631ff0fd
hub/evidence/r2/execution/kind-continuity-latest.log;;497fd08bc7b08bf397b76a47190c353e7295aa2b09f3448310cd438a27f72513
hub/evidence/r2/execution/kind-node-restart-latest.log;;d1a7f196079fbcb5f2f08d339af9bde1107bcdd48867496c5ad88a46e14a5111
hub/evidence/r2/execution/kustomize-overlay-latest.log;;326fedf1e68961841a3dd9951a99455bdaf0fcbdf0b69feff1a39114865d66f8
hub/evidence/r2/execution/late-costly-result-finance-latest.log;;964257b9e29f05bc392bbc7b4e7d521986ea9421938d33bb2e10c1e9b9d6eec3
hub/evidence/r2/execution/late-success-expiry-smoke.json;;58c47d051370cf3a427fa6b5a3787dd44155b08b2ce44a5428789f46525fba68
hub/evidence/r2/execution/message-replay-tombstone-latest.log;;461cf5390a03bde97bd77d1231f744c62de5c16638b453b343480c6cd9edf17e
hub/evidence/r2/execution/multipart-incomplete-smoke.json;;ec31aed85cb1b793d7f60e2bbf2e4f45275bda97d9b4671717d5898e4526669e
hub/evidence/r2/execution/objectstore-failure-latest.log;;eca902126b0a102de66d173a9e69e5689280b4a70eea926457560f893c7cca7c
hub/evidence/r2/execution/observability-alert-latest.log;;7cf9532e37392f99cfbdf74055340bc65e4381a5c21bcde712f78da3e4fe61c3
hub/evidence/r2/execution/observability-alert-runtime-latest.log;;ff1a68e16c2e26115a6af47530b0b2bddc6fdbd113f3ea5bfb72b0af7b558259
hub/evidence/r2/execution/observability-outbox-runtime-latest.log;;886c646876ed7e296350270d97842fbbfc9ce094c93eeb34587fcd7ef8b84221
hub/evidence/r2/execution/offer-resolution-runtime-latest.json;;1ea6b30fa75aca4842122ef4efad5d2a95345963d71d24d0c03f5e1c50bc1184
hub/evidence/r2/execution/optional-dependency-runtime-latest.log;;1f2fb2425083b32b57c4dd13a66b40d1c07a2332176b37ff32b025b6bc064e74
hub/evidence/r2/execution/orphan-dispatch-recovery-smoke.json;;8c014005da8780deacd653dfe3b907a75cd152c5529368fb40871e705933c862
hub/evidence/r2/execution/placement-relocation-latest.log;;3494dbe923d4c57d64cfc3d4815a5171a11e2cfc34dd619d8c9cec3ca725e3de
hub/evidence/r2/execution/product-dag-latest.log;;0b73de699e043d691f93999fbe2543c62b310ec16e92d489c4551634767643e2
hub/evidence/r2/execution/product-http-latest.log;;8f4859f724356a349b756be1aa829d4b2fda257dd9d48fa06784070779ead950
hub/evidence/r2/execution/product-optional-partial-finance-postgres.log;;6336e4da22bddbd0b28252975e7ec02f79fd72b61d3877bb1eeba6ed059b8ea4
hub/evidence/r2/execution/product-optional-partial-postgres.log;;736bbeb801753223479393e99c0415350d7beaebb3d1423ac2790bddd5c1a89f
hub/evidence/r2/execution/provider-outage-reconciliation-latest.log;;d3ad8f70d2701eeeca391b4f2a33b6ea8b0d0cc530c57268599c6f5530224886
hub/evidence/r2/execution/provider-outage-runtime-latest.json;;753b83ee7380dfa2efd41d80bd8e2ae3c14e8501b2e7563777dcd485606e67d9
hub/evidence/r2/execution/provider-output-custody-latest.log;;5c8435dbca35956236b9c6bc453d101302c29563cee12983f0f7405518128b21
hub/evidence/r2/execution/provisioning-readiness-latest.log;;bf8afb8f0d6f5f557f0bf70a4841490e0a0cd3fa5e4ca615971b84dd8eafae86
hub/evidence/r2/execution/public-representation-state-smoke.json;;21200c408a6ae71eb05913505ddb1b83b5fbeec43667584740e6747fdc46f69f
hub/evidence/r2/execution/qualification-echo-regression-latest.log;;53ab13d360f975a75d83b5234fdf363280105ad41246ee46718dbf1256741d6b
hub/evidence/r2/execution/qualification-finance-regression-latest.log;;211bf46ffdcb6736b5103d5799ae3c0f6c0d538e9c2e2734f5a3431923a296ab
hub/evidence/r2/execution/r2-cat-dad-qualification.log;;c5f983278c215537d66dc02289d4175fca1ee075004746fb8808f39bba506096
hub/evidence/r2/execution/r2-dad-03-runtime-latest.log;;881e7b588117cc20a32f449e8664687e2fc3586c96ffad0e0a8cba8bf401cc5d
hub/evidence/r2/execution/r2-dad-04-read-authority-latest.log;;3a05aeba8f3b35d06af075f3404edcac65e29976b2403b53fb44647f5df22cfd
hub/evidence/r2/execution/r2-int-exe-qualification.log;;29aeda45ba7c6dbb060db6b6224d08480dba0f4bfeade431a27ad572aaf9d7a7
hub/evidence/r2/execution/r2-rest-adapter-latest.log;;fc7408875d1ae62a647efb66974f7e6d116cd8768168d7122f5e54717922e7d6
hub/evidence/r2/execution/r2-security.log;;04204d79f01ca63447f6ce9e96e8fae3f798e6a9914fcf106f2dbcae9d709063
hub/evidence/r2/execution/r2-seg04-egress.log;;3e9b71e1e8a56d5b99763f9d39b932556bd97b4b770536a8149256685d8c8e80
hub/evidence/r2/execution/r2-seg05-admin.log;;8dc58a57d9b5e7e7985e489b010d9fd0c57b505ef72a82d79254b02edfdd9a2b
hub/evidence/r2/execution/r4-cbk-latest.log;;66c5c08e5476e39a92cb653bed99b0f04b940cadd84872e8479ed91cff703996
hub/evidence/r2/execution/r4-cbk-regression-latest.log;;2a6afb972fbbaee7a9fda110eca1899890c4329aa4ff44e8324b89cd43e628d6
hub/evidence/r2/execution/r4-ctr-02-latest.log;;bc2751f715aabdb0e03ae3026cc54ea4951939cfe1e130c1c0ff44ad2fbbdcb3
hub/evidence/r2/execution/r4-ope-01-latest.log;;6d59ca34350552945a0a4e5b32f3f2b85bc77ffada5d15f653f242dcfb9ef0de
hub/evidence/r2/execution/r4-ope-02-latest.log;;1bf41f3588dd64ca75cc28e40e0a5146ba636420520deede8fe54098eb760edc
hub/evidence/r2/execution/r4-ope-03-latest.log;;c5304cf62d1aa47ef2c3478320c3ee4877bff168a3bf675ae2d5190257c60d30
hub/evidence/r2/execution/redis-l1-fallback-latest.log;;8d6a94b9c868dd03b2248821353a68571ed33f696b481f883ae2b88ebe1865b7
hub/evidence/r2/execution/representation-runtime-latest.json;;dce3c9637c73e4b6f9039a57f374418c7ac1c99c0f2e37b095f823b7e11cb9c8
hub/evidence/r2/execution/rest-adapter-executor-smoke.json;;326bf00af0841cc85d8284615947e7e2c4c8065cd8826c07b206658b5069712a
hub/evidence/r2/execution/restore-reconciliation-latest.log;;ca4fd832c3ece96fd9a7e1f7f062d0f9a2a0f920d4b8f8b379891b284d8712cc
hub/evidence/r2/execution/result-file-custody-latest.log;;7f907e752a790395a1aa15326b7dcc234875039594fd56f3a3639aa0eaa7be26
hub/evidence/r2/execution/result-reconciliation-smoke.json;;71aa941d5f351318787efb55a7fa6e65804128013f9cc8a5440ac9bc9bae26cd
hub/evidence/r2/execution/rls-runtime-latest.log;;7f444046dd113b3e37670527cac8ffef484d19026c691122a77a7e2195901828
hub/evidence/r2/execution/scaling-policy-latest.log;;666887548bb8a004444f0cc32715d24efe83fad2a60f13cfe1c1e0df189fc412
hub/evidence/r2/execution/slo-load-latest.json;;04ffa0770a36a95e8c2fb4410e7ac134e17a8582acbdc733dd935bd107522015
hub/evidence/r2/execution/snapshot-admission-postgres.log;;283f6c44f3257f0b879f9cd235a7d0af10993a458056fd67a0827b2ef4a17b9d
hub/evidence/r2/execution/traceability-runtime-latest.json;;578cf30ab1520cc7dc936ea05fb00f2d506008b29600accb822daf48673fc852
hub/evidence/r2/execution/webhook-capacity-latest.log;;7a54c81bffc4053ecbd295de3c52ce57f192a34b73828a306594da3b76879dfb
hub/evidence/r2/execution/webhook-retry-representation-smoke.json;;41c78c5cbc416d207abee8441f28bea68b6f78f71e64e754e37f4d7054a8e042
hub/evidence/r2/operations/identity-global-reader.json;;971d5a06d327844ca4e940d8fc947d11ea3af1970bfc41cf36170c238521db7a
hub/internal/atlas/catalog.go;4567bc3d38c8622a7b506cc0495f1884d01996500d1bdf8e7f45dfb5ec1af978;ee540bf881f8168046aac9e9d23ad89f459525099594c9b0219274301f256cbb
hub/internal/atlas/catalog_handlers.go;e461ad876d7ab669d858a14b20af65c98a128b53906afe877921d7be87c261e5;851404eef8807c8c8dc0678798e4087f823022c802cbbd2f7bff88d1527c32db
hub/internal/atlas/catalog_test.go;864d4785bce7fd4b929f6bf4543f982e4b64b6afa4e0520a0b3c8d7de52f5b17;1ed60c66b65b32b299b8f4fb071f0f4b19beaa243610ab06d1f7ed9f0d9b87c3
hub/internal/atlas/handlers.go;0cb418d8173832db133aa4eba064b1d3d75dd5f65193d7a4ac7d3879813d2cb8;d27f9ae4a379844c2f152a590978044b472bfaa00f717815f9b6a6a0face7812
hub/internal/atlas/imports.go;aa6b7865042ee590d3106c7692190bb1d4f55e6301598b1ba427d8a003ca7e5a;09a2ffac8c39ceeeae231e2650a2336bf98725a1553f3b84109c989d74a8ca2b
hub/internal/atlas/offers.go;5367032ee34c97cce9aa8f172835b074295b7c619af2593a9d9fc4c832d0a38f;d9e3d33b16a6323d655f615585ade776ab77a86a286b28c603f5c2cb89135393
hub/internal/atlas/offers_test.go;;371413206b67e9a8dae8e03d05f8dda6276f48c6d418cf69810ce1f23de87fca
hub/internal/atlas/provisioning_test.go;;09240363e6eb8e522301e2aaffc9f9b7b36a99d3d2ac41edbb6d23339be819e4
hub/internal/atlasclient/client.go;3bd816cd2748aa41b99b6135fcace8a5088f588f4b1c2aadb7460613c7f4ccbf;9ddb0ee710db1f86fd40ef7374c1dba91184e73569961de7a94f652d3e08ad20
hub/internal/atlasclient/client_test.go;;b32b56798c95ca38e5fc420049b9596f4b83cd0c83a04196ff15df4ba77d4f6c
hub/internal/callbackauth/callbackauth.go;;a0bd7fe47ce769ecd7c2358123b003b50f8001cb087966a8967d534234b9e73d
hub/internal/callbackauth/callbackauth_test.go;;2d4609edfbfcbeb4fc15436240a9052804490f18f7ca57212ebb0fcd91916ef9
hub/internal/cometa/adapters.go;;537de73cd007d29bce5076ea9ff2e0c412429f57b30773fda8cc609cc50916c2
hub/internal/cometa/adapters_test.go;;ff9f47ed2092d3f4aff54087bfd43eb8a712c83eb49546e898d4d574316dc7ab
hub/internal/cometa/budget.go;;5565dded3a1e363368d032475ad1add6326da6b466cf131db9a86c58f6dad0df
hub/internal/cometa/budget_test.go;;1fb306f51e4724d18b8d623128e3931f535a97aa740d4ccb88a47d1457117091
hub/internal/cometa/capacity.go;aa76ebfa939ec3d6d477a8b843b7f5782475e486d45f51ffb4dd1541b8b582e9;674e463ad0f5455ab29a0cd6bc73cbf6a71985e0c4c9b9fd6185544084435645
hub/internal/cometa/capacity_test.go;dd5cfd2b2a74da285e59eda64bbe2e9f8d2ce3488bb31707ed9da0491627b8d1;f780277a4fa166b0abfdd1e91b454e9c646544df2d3ec13cc07e97dd822217ef
hub/internal/cometa/custody.go;17d4064f3c56fa35f8a19d6b8ec43b441bc22c395fe4bddea51dcfd3706b84e1;3c685c7c8659a1c28760d00afd1d9222b52bd3c47b3a52ab98b65eaa12a4cc1d
hub/internal/cometa/custody_test.go;8379032d42ea333deafbad4c20b88587d8cf8c1adc9362311f0ac277c83fc697;ebe720f73b56dc01499789815959529cfd0c2d03daac5436612f6c07792758ba
hub/internal/cometa/economic_custody_test.go;;684c325ba8325e1087c69174220afa0f8d079455b015225bc7f4509340c1f65d
hub/internal/cometa/executor.go;554de2b6eeb5963f120fb052600fbf5e93787eb5b8457d9ee00143259418bd24;d09a3e4e56c670a370f9c11f874306533fa24610051b2f92bc5089e5dc769f58
hub/internal/cometa/executor_test.go;;0787f840958c49e3e7ae14fd1f1a05af4354ce2c9298c5b6c4bb89843f0e4e35
hub/internal/cometa/handlers.go;6265ad0225d9035272af81954e09f9fa91802089470beaf41730ad357784d141;30fd312f7d97692772815f3ab74f02d093d22c50baf57d587a8ddcbe21eb31bd
hub/internal/cometa/handlers_test.go;9927845e8274e9a35df47c0ab0f74111bff93e1ace4dfedf474b27e7a105862b;856cf0ccbd277435843819c052404fd48ef6fb50883f477401a952b04873e09e
hub/internal/cometa/output_mapping_test.go;;a342c3d92d1f60ef85e1592082d86820cd4d0897215524dafdab0d029380c2a2
hub/internal/cometa/poller.go;644be35715af606d23601c440a167e9d92071c9794656b1cc25f25509b2de47b;a7df26314853ec5e33228469e5d1eef8b6ceb31cf8fccf84bafccbf89e98ffe3
hub/internal/cometa/polling_custody.go;4ac1f7e19e82f93060260b87404514cd3019c5d8571623acaedea1ca550d3c7b;04303862765cf0f8189f94c6cb910ab0e3267dcf3ef638e139be9e0563872341
hub/internal/cometa/polling_custody_test.go;2da73bfb07cb9fc16f7689d00ca1e8f7f52905c616a949e5e8394138f086396d;6d2e0cb5f166f46f0f6723e873a3e59b07a6802659fbee64e7dcf3d8189a4ddc
hub/internal/cometa/provider_receipt_test.go;;ed5ca7550794ccbedc4d50d19eb8f8080b47abdf8593522f5cc8f92474e8b9db
hub/internal/cometa/qualification_oracle_test.go;;2472eb057ca66bb4311c2d8d719f890bcd3be497c1525a9e9d54c21f3d87ad04
hub/internal/cometa/reconciliation.go;;fba562ff1aa556b00b76f358f348826308edce05dfbf8f3fc675872260829d03
hub/internal/cometa/reconciliation_test.go;;85974696069ae2c52d6fb788d9e53ad7f032b3f4c14915479ebedb69fda9ef02
hub/internal/cometa/rest_executor_test.go;;f36095a3799eab6d5152424b2ad2524f1e5c701fbcd9cb33dea92c048cbf0a4b
hub/internal/cometa/worker.go;98254b24556f75346fddbca8d0a4f05c9ee39a0842e6971836faa9ae4dda06d1;843a59b415a7fcf48018e15961b798d564a4eea6f6c54e3d46d5162de77a4cf6
hub/internal/cometa/worker_test.go;;554ff03a3466d356ac7995e17f473a51a7dbf507e515a0bd9aea7bfc28f85f6a
hub/internal/contracts/economics/contracts.go;c0138c1f5ebf901359c5a3757782bcca4ec379a4dbc379385ca32afdc1943477;2a885754fb90f4ff6ca77e56386d0f06eb7479d91b5dbe965551b1f89c150d4b
hub/internal/dispatch/contract.go;6868ab8b11d57fdabdeea55d585d21f5cf25aabbfd593ebf7202795ca2ed13b4;a889210d26e8324d68dfd34b29cfc1f1fedd36662ae0efeb1da2d2917a22a755
hub/internal/libra/consumers.go;688cd1d772bbcf748693c9976dfe2b2d15c171e04c376c876a4bac4ca00dd138;c49d560a75d77d979f821fc45b1656baa845745f22fc27a3a468d4fb0c19d819
hub/internal/libra/finance_test.go;aa2fdf1aff79790759b913366865182f26e56765417656ac7b3512de5f14587f;8f0889787e8c47a4c6d299228fadef5be93966e1e64667fd9102884c7f01c26f
hub/internal/libra/handlers.go;e89db6abaed28dcb79945d4b0d0cd90ce6b33fc1f7715b5fe4f14703c30d34df;87cf05869f3988669b807861b080a3279a66510bde31cbbf93de51999ec8ec0f
hub/internal/objectstore/catalog_test.go;66b3463ed0bebd4cf2ec6178eb90fb33de53e3eaf1b5e34a2446b6c44406c4e4;9c2b2edbe9b92dc183b53c7eed6fd0f95af7190933c5e469aac94efe98b26011
hub/internal/objectstore/objectstore.go;970dd73c3a5f2562a747499653b8421a4b98ed68a4e25fa46be2c581c4fc4a27;797f436802c0d7ab6289d67499ed555b57c36452b062f77194df5b9e7c90c315
hub/internal/objectstore/result_reconciliation_test.go;;2e923d6c62ca37a52f7bc0ec95aa039c7362f133e6d3f787f2f07656b87cb7fd
hub/internal/orbita/admin.go;b8f8b5eaf21c29a8ba374657a2edb6c65296b7cb0505b9288631909e626d3e61;e4194f263c16372bbad9d2de0af1afdf0b367f32a4478a90b79ad938a83ffd75
hub/internal/orbita/admin_test.go;;e78e83e3860012b8ea402ad2ae1dc5e2f319c37b6dfda352d0afa49e1c787b3d
hub/internal/orbita/admission.go;5dba975f6c1445d81a6c425dc22e07820c8856d59f77e5f4b6cb15403f8be61d;2af1d0768e3a33d2c79714cb5fb849049b5fff450ad3263fc8e98e032ca73e68
hub/internal/orbita/admission_test.go;0c53ba5c85127831dd3235c97907676f73db42f719093a15d9656a37f78cd4e5;898e2c8ef38b7c16c6ec911a6bd09859371a087772d73fa0e16d1197c262f7e0
hub/internal/orbita/factconsumer.go;90fb2f7caa0eb8f39615b721254479e63d2e23adb9bb950647c7fabbb343184f;b705c19902b836706afcf15ad680d3b53053dd796073488a725394a2ceb19362
hub/internal/orbita/factconsumer_test.go;a6622a998a08a900795dd5f612bb1284f2555a5fc9dc24dc7dac35d5a83dee7a;ae16f9fa978881831f31e952e8e9337ef312896b14a24d8db7d6c86ecd236b56
hub/internal/orbita/finalize.go;572a1b67b1fd3e63d53d5e1ba26da3c9dd55c2db78bfc46de0d5b192df62f77b;4579759dcc0e7601a80a69e431ae51dc98f64841d28f8eee1ab90556fb05c72f
hub/internal/orbita/finalize_result_test.go;;2eb9f0016c7f971f6ea89bcb7f27d69fe5c5c5f655e54531256b770ca3f2dbd6
hub/internal/orbita/handlers.go;96cf15578cf173822d4b1b07677c84de0e6f174bd5095c9b4fa51b7040296b82;0eca3d4f9ec410853c99235f2a1f7d58f4ef676926023f306877b15ea42e9f3c
hub/internal/orbita/intents.go;320edad4318f497d537bb7cab17022bdd9b2195a01756be8942424335b1032c8;89e378e6fcf1bb9edc72d9ca03987dbe4b4a854ad28d40bc8a8dbc0df13c7d7c
hub/internal/orbita/placement_test.go;;1fb905ee122b2954caa8b9fce84664cfbe9f44a8cb74ac1db3c595ac9a5138b8
hub/internal/orbita/product_plan.go;;249871430b7a70ed6574015fa9d03115cd0eb5325495a2e4d1d850e758f8b256
hub/internal/orbita/product_plan_test.go;;e277825b632129678ad22a23d749b58711071da156e34145256168f10e8454a2
hub/internal/orbita/product_store.go;;5b163053e7b23c03bb0d6d6cb47e4d81702b1849d32853b73ea51cac4846b3d1
hub/internal/orbita/product_store_test.go;;b77a1d2e62bb5c029ceaa47a3cbb45ca24fda62846061d206b666b483c25e624
hub/internal/orbita/public_representation_test.go;;1015d0430d98f83ab4700d7a47cfc00066fad8dbc5a9c438e1c6a4f07690ebc5
hub/internal/orbita/retry_horizon_test.go;70546662394ca58a2fa910111b41701c23017a78212654380ebd3dca873a87d3;ba33982723a03861c4b08ec1c18648b268f5735911ba8d591f5c05ae740d5b14
hub/internal/orbita/security_test.go;;a543335a0143269aab90307341026d2cacd9eab3c93f49c530380eed42abdbe6
hub/internal/orbita/sla_cohort_test.go;;add56a396b38682fb30283dbc5b00de45aa52d1e7cf3a2dea2b1dadbbd2ce51f
hub/internal/orbita/store.go;abc8961b78971bfb330411d8f805dd0aeb260bb91d1e5c3e19674ae62632593e;f4706c33226c81c6f39825126956eea1643e8535f507fb294c3a8333ade81538
hub/internal/outbox/relay.go;885c13a88157edc1e37e1686ad77c0fa3f4d129cea62cce2557fb6265be7cada;966dc5777b288a049eef53558d113b8f926b81245714bbf086b3c14b7221314d
hub/internal/outbox/relay_test.go;;53ae37b039ed5dadc46ba12e210d48a6c08127dfbb0adee78bc1f4c1dedd4316
hub/internal/platform/auth/auth.go;6c30b79c9e0d5c90b2361d0c2148bafda47e64964da45c245f3d913ebc2ef1a2;03550747afd1d6abfc2d46acdbaa53d963f17e0f758674ed127e9bfa9695d8c7
hub/internal/platform/auth/auth_test.go;9d2097027bc420c3f6d406590e7836181c3df952fbfc75be2debcef38d0e15e0;69297cfa3559f92be058b3671a6a680ff36020e549becd82abb2dac4b2ed0ad2
hub/internal/platform/auth/security_scenarios_test.go;;440c23c2b747aa3f38c2ea0cb11ded670aec5d4bff61d889dd4cd23d19695e72
hub/internal/platform/egress/egress.go;0a875c8b0371f1050600725bbd46a91c87baa4501fb969df38a7b43f020e3842;a2a3dd61cfceb4fe3b473caf290f360d14e6737d3c9e2df64f9c3d9473378550
hub/internal/platform/egress/egress_test.go;07a98b0639ef1fed548ab995435a82d646c6a8965892ee32f8a9167d43cb7054;83fdf1b0a6cecb3a250a2fa0f17772fe1474e179a0b1299b316d14ccc4ba0d07
hub/internal/platform/httpserver/httpserver.go;8661996e1cde98ea1bef24461ad3a4cc39eb9579f7563678d078112af9ba62b2;9d7ed6150c19555928690350a59dc53a420a243928de978c2679d676c6fac079
hub/internal/platform/httpserver/httpserver_test.go;3ac190d761ccb3fcff570587f72fcfb1d77a60af3a71e941fda4ce0ed6d944f4;257493b1938c3bb2b3937c611b2ad7a965d0b9dfabb1d111520e211b7604be8f
hub/internal/platform/httpserver/metrics.go;dc0c87e8797138af1ffa7419677b7aaaa7e1139968d47d43270e1f8a8fb80ef8;613ae411dbcea1f594e95bdb582f159edf4b782a3da314acec6f6354e1562a29
hub/internal/providerauth/client.go;17e4bc68418201a2cb352dcb328a783f3a2c0b3b64df94cee8ffe3879f7d7e4e;cf5c462e0efa510339ce9600353a54ead26145c3676e287224b438deff4e6c1f
hub/internal/providerauth/client_test.go;5cd7cee471f94b34b020683ccdcb048fc34cc2ffc58afa838fe568ed41b337e9;566b4e36166fdbc07a36bc61aaa07bc745277f3e46bfab2f4db92eb561644cf5
hub/internal/providerauth/mtls_test.go;;f2778d804949ca07e2696ac926a7e19f9a7c660a44ff5239cb56ba35ee0a8788
hub/internal/providersim/providersim.go;2e21f03ac0eaa993f590e11b5e5dbba263a5d8cc08117e43cc36ab4d19e478f4;3cb31175a97439fbfa01e4482e127050996dc659c0a6edd9c4de75a8cbd8369f
hub/internal/providersim/providersim_test.go;dd8d4696f749183d7231894c2c0923a9d9786c7a20f10c8539896dc7468fe126;7b2d7f0359ceba76832e199d6654e42cd10566a356f42a94080ef4a8a41df0d8
hub/internal/pulsar/consumer.go;ff55bf2db1a9f68a1b7aa61231e54792e9f45f915e161b19f630807faab095b2;c2a0af797cbff0e9a25c1a98eb35754e44665a937b0a2cc0c05aeb4b139210b0
hub/internal/pulsar/custody.go;92d1b73838bbe00ad2c6ae9dcd805f6ac3ee1a8014022e8c880ba35692a0bcd2;aac151fbcaeacb4d31020590f6f3e038daea5201ffd531ea0328557eb092ddef
hub/internal/pulsar/custody_test.go;38ab498b44dbf2c71b2ce801b04895baa2410f4f4ac1ce653be9188c35850e58;60e94fb38cfe8f395174528e0d5883a32044edb108b4d39d87661dbc1ee9f1f7
hub/internal/pulsar/handlers.go;9172daab6f5c1ba3fb9d5e85bb7bc8d130d27d2303648db82e69e70b983edb94;e6b4fbe09853bc03d683b2468bd06aa44c6238373bded7258463f8e86d78718a
hub/internal/pulsar/handlers_test.go;;a4177224e19e9ea85bacf8777faeea92f4874c787b6f7157cccb953b8d281c6a
hub/internal/pulsar/webhook_retry_representation_test.go;;a6a6a8a663e3025c4e05c35a94311b95ecbf3314448093bb9dbffb853be90523
hub/internal/pulsar/worker.go;a7c8ad07c5f9d586c8e932eb497481a3c1ec5bf0040e29820aa86a9e4cde6d9a;9fb109acc12c354a8b0cfb5352928a0815e25e431d6f1a118e8f230a487aae86
hub/internal/pulsar/worker_test.go;;59b24277f5542ee5b636b6fdfbd2401b4c7628508951efa04b51c3574d7f5fe5
hub/internal/queue/bootstrap.go;5e62701a5770d58a058ea0fe2e226d319a157d38a6629247397f61b770fffef2;149b3e8c7b2c744016bbae1719286cf69950e23ff3f62fefcaca5646ea9cfdbd
hub/internal/queue/queue.go;2747725804286538ce5f46809d29cb61cd7be6e0f1c2f56b65856c87e9879d6c;f4d08be4a537295f5f9d6e9f1ef3cdfbe62fd87d7de74369b20f40c608166e5f
hub/internal/queue/queue_test.go;;4eab99506b451e8044efce84d2c47a09f7ab7364426d83eb53ecffe4bb03919d
