cenario_id;requisito;origem;titulo;spec;linha;scenario_digest;status_inicial;observacao
V4:FIN-09:S001;FIN-09;v4;Produto em pacote reconhece receita e custo compostos sem alteração por GET/callback;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;267;8b331a065cc4d65e6485f286fe02a54278b191bc5365cb39c921f3e7c5ee298f;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-09:S002;FIN-09;v4;Franquia mensal com excedente calcula parcelas distintas;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;272;c476a60944eaeb67b0b8e6d95e81b0d475e7421d707173dc51dce2dacc9924fe;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-09:S003;FIN-09;v4;Faixa progressiva marginal aplica preço apenas à parcela dentro de cada faixa;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;277;3e1ef1367e7d535663ba7e87f757dca4537b1a8e863da89343e286894ffaab6e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-09:S004;FIN-09;v4;Faixa por volume total aplica a faixa atingida a todo o volume elegível;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;282;9df9dd16548b8329143be8bdb40b754f441ec1c3c428fbc1736f7273cb819779;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-09:S005;FIN-09;v4;Incerteza com failover autorizado contabiliza o custo dos dois provedores comprovados;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;287;1c95c1441ed6c30622d1e56573a13c25654916037b2c3aed803023bacaa16e80;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-09:S006;FIN-09;v4;Correção de cobrança indevida gera estorno vinculado com lote balanceado;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;292;8b3a994aea2282581efd178f3e032850c068f458c49929b09d3ca2af2afeb2ce;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-10:S001;FIN-10;v4;EXPIRED por SLA não gera receita de sucesso mesmo com conclusão tardia do provedor;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;300;7f58fc7732150dfd8890484e74c9692f15551de8a4be5231e9c8c9ba35482a7f;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-10:S002;FIN-10;v4;Custo do provedor não é eliminado automaticamente pela rejeição no hub;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;305;d5ce164762b77a2bed46bad0c34c455d19f83f6540b582fb9230a9ae9c9a2400;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-10:S003;FIN-10;v4;Crédito prometido não confirmado não reduz obrigação sem regra aprovada;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;310;5b69a24d4420f283783f64e075c666fdff7f88bb218c7e09356653379f17372e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-10:S004;FIN-10;v4;Diagnósticos de desenvolvedores não alteram ledger, ajuste ou liquidação;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;315;84323a756fba9f06649bd9d6459886b92e58d77c0719293f5c1e4c7e297011ac;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-10:S005;FIN-10;v4;Controle adaptativo registra retries extras sem alterar preço ou unidade contratada;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;320;c211e3c57e84e938552057cc289ff512287d720a6ba286e29f693cf38da48f3b;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-11:S001;FIN-11;v4;Settlement_party é explícito por vínculo, não inferido pelo nome do segredo;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;328;e38bf728546db7b2c97b9d8db114f715996a88e19493e60f315d897e089f349e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-11:S002;FIN-11;v4;SHARED_HUB comprado pelo Hub segrega consumo e mantém venda independente;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;333;89a7dbc67e8a6ae168f1998a30fccad9ccb3fb2453cfbf0fe563f572963d1448;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-11:S003;FIN-11;v4;TENANT_DEDICATED comprado pelo Hub não elimina obrigação de compra;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;338;b744215394f989edd03ed4ffe7c3579692b2fead20f3c251c161884c5f5ba3b1;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-11:S004;FIN-11;v4;TENANT_DEDICATED com compra direta do cliente não gera conta a pagar pelo Hub;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;343;306bf02a7ebb0dd608907a3c2012be24656bacc2d659e82fb090130f72c44cae;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-11:S005;FIN-11;v4;Rotação de segredo não reinicia medidor, quota ou franquia;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;348;0fbe54fc1be51d197481e9f9d2e4607c76c02f85608201f7d9496a3d22246f90;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-11:S006;FIN-11;v4;Fato de consumo conserva identificadores completos sem expor valor do segredo;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;353;3629d4e19793418fff7a3631ad94a90469331874c1c72287d9d001e9454904c4;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:FIN-11:S007;FIN-11;v4;Falha de Libra não autoriza fallback automático de credencial ou pagador;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;358;59a464ea387d070b88cde0ae1a83e4c40b4e0049113dc78a0eae6e89bdb02ae8;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-01:S001;DEC-01;v4;ADR-04 mantém a custódia do resultado no Hub;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;8;bc1b02fb67e6a8e5b96b35e9e37bbe198f77482ab786150a41b0f8da0b2cc3bb;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-01:S002;DEC-01;v4;ADR-06 recusa promessa de exactly-once sem suporte externo;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;13;cafc8a23f0ca1329f378f8f31d8a30829ef9744c7517bdedf52b1054116c574d;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-01:S003;DEC-01;v4;ADR-05 mantém deadline rígido e TTL sem renovação;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;18;2000058694f1f2c859d057eabb4d8fe8e7f66056cbe2070a088a503035944e53;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-01:S004;DEC-01;v4;Pendências de implantação não decididas por ADR ficam registradas em DEC-02;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;23;440b3c936c41194375afec86780faae6f0d9a417ef2cd6053761b4a107617120;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-02:S001;DEC-02;v4;P-08 bloqueia a promessa de ausência de perda regional até desenho e prova de recuperação;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;31;c8d794a20577d2cd9c994dcfdff99d7fe18e216614324f91df163e97c3dbd509;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-02:S002;DEC-02;v4;P-10 bloqueia oferta com impacto em vida/segurança até perfil de criticidade aprovado;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;36;2c1c635fbac4acc962898398614f176a82f0d8cf603e6805b02a957f309dd151;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-02:S003;DEC-02;v4;P-11 bloqueia o gate ppd de expansão automática até envelopes e quotas aprovados;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;41;c57d75e1817e0aa825edf24e04e6dc7a99efdafa86bc828a7f7407c76286815d;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-02:S004;DEC-02;v4;P-01 bloqueia IaC remota e o gate ppd até a topologia de plataforma ser aprovada;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;46;ca82106d094442c4947656de1b5ac8430f031a9ed5665c3b2f10eef501f48226;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-02:S005;DEC-02;v4;P-09 bloqueia o gate G0 da fatia até responsáveis e aprovação da v4 registrados;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;51;77f50d9d54b3485c0cd66940020fbe0292c4125a0a81fb1a54026d056e30d505;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-03:S001;DEC-03;v4;ADR-12 impede que retorno tardio após EXPIRED por SLA vire sucesso;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;59;a75d889df399b61587f6a21ff9f7ffee11f2f9b1aebb2090ae3477f3c1db9aab;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-03:S002;DEC-03;v4;ADR-18 mantém o compromisso regional de RPO zero bloqueado até desenho adequado;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;64;8d834b43b8ad3fe1eb1af54282b4880543459d04096fbe03fa880728dba1cbb1;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-03:S003;DEC-03;v4;Consulta de resultado pendente usa representação unificada (200) herdada da correção v2→v3;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;69;7f2e3187776d8591fcb8fb7520c6f23bc6d7bfad44ee9cc65142eec6eafc3217;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-03:S004;DEC-03;v4;A antiga meta regional de RPO de 15 minutos não é mais padrão implícito;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;74;2bc3bf44223e4979d825aa62bf2ce8a94fa1d7ac94e704177bdaf0a0448e4c49;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-03:S005;DEC-03;v4;IDs de ADR-11 a ADR-18 permanecem estáveis para rastreabilidade entre capítulos;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;79;d1a9dce701c10bf4787992145fb51eedc4880b1633ac0c68bba58a7a4432f85d;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-04:S001;DEC-04;v4;ADR-19 retira a fila obrigatória do caminho SYNC sem fallback silencioso;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;87;992c838e3fcfe1596358b3fcdbe50d8c347fe5544d76ef87e638a906ffd76fb6;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-04:S002;DEC-04;v4;ADR-20 recupera protocolo perdido por HTTP via idempotência com UUIDv7 universal;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;92;3a19f8405250ce53f5c284f91d612a6ac9c9e77ef9775beee55906a62e698e08;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-04:S003;DEC-04;v4;ADR-21 proíbe fallback implícito de credencial entre SHARED_HUB e TENANT_DEDICATED;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;97;88f5d86679d6d0e7c880954172a2e2a94037589486ac47658ca7d72c6d9e5f03;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-04:S004;DEC-04;v4;ADR-22 dispensa broker/Atlas/cofre por pedido quando material válido já existe;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;102;59a834d4288c146d8caaab884e3f3452739dfe79d4bb9e6f9556afd7e4273940;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-04:S005;DEC-04;v4;ADR-25 exige prova específica de RTO e perda de região para uso com impacto em vida/segurança;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;107;758d9f528a1e4e17985eeb8157c79cae032259732ea3128d54798d31b6a39806;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-05:S001;DEC-05;v4;GAP-02 (Crítica) permanece com qualificação pendente até crash/duplicata/UNKNOWN comprovados;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;115;dac8e7c863f1983f99786a290f3a78b7ce60d3d0b70aa2f83918492306e5d945;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-05:S002;DEC-05;v4;GAP-09 (Crítica) exige limite de corte dentro do SLA sem split-brain antes de fechar migração de célula;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;120;a75e898f5f19320537a433b19da361e5cbbb4c2da404d98ee16be3ef52fecf9c;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-05:S003;DEC-05;v4;GAP-12 (Crítica) mantém a referência atual sem qualificar RPO zero regional;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;125;c5a668a2fd983603f253aa699dba1fd2bd2ebc3ea901c45dc232691a3cd760b8;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-05:S004;DEC-05;v4;"GAP-05 (Crítica) impede que ""banco opcional"" confirme pedido ou final sem prova de custódia";openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;130;d20cf8f2d91237e03c0b874cd2ab07278fe0cba21932261ecd157c8ec68dc68b;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-05:S005;DEC-05;v4;GAP-13 (Crítica) restringe oferta de garantia externa que o provedor não sustenta;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;135;94eeb9bdf3108916945a66be5913ca46827a552b6181d2623e04fcdacccb174b;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:DEC-05:S006;DEC-05;v4;GAP-15 (Crítica) impede confundir texto completo com disponibilidade comprovada;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;140;c910ee574d8cb82a81919d09baa4b45ef99647d44734834ad9e4c927e7b2a151;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-01:S001;OPE-01;v4;Cálculo de operações pendentes e custo de polling;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;8;07a0723c3f1746878ea606c09e8d8d206c12ac09516c88946ebc9daf155cbe56;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-01:S002;OPE-01;v4;Qualificação por perfil misto de carga;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;13;ede95336cf9fafec32ff4d30595741cce0348f66356d828fe087e992448bc217;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-01:S003;OPE-01;v4;Ensaio isolado de arquivos grandes;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;18;883adf6697c53f37bdd179eef220b63b883910433555e4dcca6d0b94113fcf31;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-02:S001;OPE-02;v4;Consultas finais usam fonte autoritativa sem provedor;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;26;6dbf61242dc275719a7975eead9e97d1c459b91801f4cdb4bb80979dfb6924f2;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-02:S002;OPE-02;v4;Cache opcional não vira fonte única de correlação;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;31;2b1d8c4a1adfe1138f299c5c87f597110354a924833195a049221080d35e4814;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-02:S003;OPE-02;v4;Orçamento justo de conexões sob autoscaling;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;36;f9c98de8c36f1e8145b12d0fbae3e8e346b8fa7b5891ab1da5cd450b68d26a60;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-03:S001;OPE-03;v4;Disponibilidade de admissão e GET local;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;44;6a79d60cf4dce21098d6dcff832f921175d904bb5d52876012510fd9b424c16c;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-03:S002;OPE-03;v4;Latência de aceite ASYNC e consulta de resultado local;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;49;0fe93ae4c48139c8a4d679af0649b8b7bf263969c77c46ee804b2821bfa38e9e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-03:S003;OPE-03;v4;Final ASYNC, primeira tentativa de webhook e atualidade financeira;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;54;c1c436504009fe29d7fa18e626006583906d3aad5ca0429730803f4b469b7f89;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-03:S004;OPE-03;v4;RTO de zona e de região não substituem qualificação crítica;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;59;45ef083a3bd0fa2a7250827ec58dbb851dfe616e2521e3a6d90eebe1e304c527;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-04:S001;OPE-04;v4;Dependências gerenciadas com HA real antes do gate ppd;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;67;2526989cf9f85f3bf0af364ceb4d19e7368fc2f75411c35ef51243b440ac033e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-04:S002;OPE-04;v4;Kind e emulação local não substituem serviços gerenciados;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;72;533b0159b804e141d9de4d49a94b8ddd3880bc17a23d748d8ad2c59d3e39f643;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-04:S003;OPE-04;v4;Isolamento por célula complementa e não substitui separação de ambiente;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;77;71e9ebcd25d8191e8641110c1bbe8feba8dffc9c94bb69006e034c7a022b884e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-05:S001;OPE-05;v4;Readiness por capacidade evita que falha de envio derrube leitura saudável;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;85;d8c624d2819ea78f273129524a8912d41987b48f833551d49f9830d4cc283394;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-05:S002;OPE-05;v4;Escala de workers por backlog e idade da obrigação;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;90;bc882387dd1756780e1527d89a8b9e96e6867580b7eba995fc80f404d2f1aad3;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-05:S003;OPE-05;v4;Drenagem preserva UNKNOWN em chamada externa incerta;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;95;99c85facc97a092edfee81627e1104d93884bf80320d167b582af038b6c9cf7b;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-06:S001;OPE-06;v4;Alerta de outbox envelhecida preserva pendência;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;103;b117a367b0df24d8d645cb1d46402d68fbe1ce6c9a88428c55a74bc1b1b8f62c;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-06:S002;OPE-06;v4;Divergência financeira bloqueia fechamento incompleto;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;108;8c9879a094a32ebb7cbab25c68743b833acfbf0b28edab93191414e7b265688d;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-06:S003;OPE-06;v4;Auditoria de negócio não depende de amostragem de trace;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;113;ff4d45a92cf1591d0b5e6fc6da75608e8f1da0747df9f4df7c99d0bb20392f34;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-07:S001;OPE-07;v4;Redução multiplicativa sob 429 e Retry-After;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;121;0a4ea4ab3b5dd934d348c869c11c1e4c67af6a28b7008af0a4dbe40d7b7fec1c;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-07:S002;OPE-07;v4;Aumento gradual em janela saudável;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;126;16547976ea693b7af2527d54830e2b1b908663e5d378bf13dd2ef0b0d79045ce;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-07:S003;OPE-07;v4;Falha funcional não reduz capacidade global;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;131;9e42a522a58fc6e1117063401be0d58e957a1ff2910468cec22173eef8545341;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-07:S004;OPE-07;v4;Coordenação distribuída em mudança de líder;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;136;2089e4474372d6641b66519aa4ba1cd4f29deab8a95e9e16e60df3251f34fd52;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-08:S001;OPE-08;v4;Classe Compartilhada protegida impõe limites por tenant;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;144;8b3d32ee2bacd1e929d4f5501791aa16928bdbf154db61e81270aa226ad7fe1e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-08:S002;OPE-08;v4;Célula dedicada isola deployments e bancos;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;149;95af5e0fd9d8d0cfa5a5acea433adafaca06fdc97981dc1fd682ac07f82576c5;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-08:S003;OPE-08;v4;Dedicada estrita não elimina falha externa global;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;154;24024725c2fd93f34097af8c92ce82c3b06e392c4ad213071a71e1f6b9d57f9e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-08:S004;OPE-08;v4;Teste de ruído entre tenants;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;159;f92f92dfc0e0099f3c4a85e6fb54bf77c80045f13961c4a7b8df9be4815ab391;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-09:S001;OPE-09;v4;Percentis ponta a ponta medidos no mesmo conjunto de requisições;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;167;1e7417ad766c5b22e04b72d24a162db5bc3af6a4cf940eb3b96d76ccd72a8aef;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-09:S002;OPE-09;v4;SYNC remove fila obrigatória sem remover outbox de fatos;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;172;c9049d9b7a66549a5e1cded12ad533ceab33110ee5b91740d1c89ca20a55cd2a;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-09:S003;OPE-09;v4;Reserva de finalização considera prazo e capacidade mínimos;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;177;b21da0d0a18d888c5ef8c7034de665a3c2731cc64fbb937cc8c3841c9de6d35d;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-10:S001;OPE-10;v4;Taxa de quebra usa população elegível da coorte;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;185;74f88a2bbf0393e23c3358061114411c2dde37f0135c1b80632552d6f8c5f2cc;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-10:S002;OPE-10;v4;Evidência de SLA durável e independente de amostragem;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;190;e7444a2eb3557b193e26ca042eb4f903e1ddc502f4b22f99a71cf157f73de333;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-10:S003;OPE-10;v4;Alerta preventivo de orçamento não é violação confirmada;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;195;ffd6e6d9313c1f8c3981b755011bb59326329622b81c8624da16bc5f18c0f8bd;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-11:S001;OPE-11;v4;Reconciliação identifica lacuna como incidente;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;203;fa555bd41eb44f3174106002f45fa03f1d301b9888d3acae6c37bde9c911b385;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-11:S002;OPE-11;v4;RPO zero regional exige persistência síncrona confirmada;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;208;4d46800873794638affe93f8adba8df18803dc1d5696918ca89b03998d5bdba1;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-11:S003;OPE-11;v4;Operação ambígua preserva UNKNOWN sem inventar resultado;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;213;8d176031f5b35c0241ae2bffb53db24a3bc2130e7bed97e3cf88fbd6f4250ea3;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-12:S001;OPE-12;v4;Expansão antecipa saturação de banco/célula;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;221;df8c8a08e1a76e35796800590dd20ce67884b7f888ed7491152e3346046c940d;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-12:S002;OPE-12;v4;Controller de expansão indisponível não retira capacidade ativa;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;226;2d5501fa7b4a21110f9678b9799e002987279499fa1029fd1033ac4ebb5a6787;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-12:S003;OPE-12;v4;Falha da autoridade de orçamento admite apenas concessões válidas;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;231;fc66046aa3c2f8ffae48f20114c32932b615a4449c0a52a056e00316f3ffade6;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-13:S001;OPE-13;v4;Indisponibilidade do Redis usa bypass sem informação crítica exclusiva;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;239;6118bbdf79253b96f34a63fc1d28dc3bdcfbf197313ad415b40bede799ad36d2;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-13:S002;OPE-13;v4;Atlas indisponível mantém rotas conhecidas e bloqueia novo onboarding;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;244;bfa45ce61b0cce9c0c1b3563ea3865820575eca0bea89ad423f23b167cf3088c;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-13:S003;OPE-13;v4;PostgreSQL core writer indisponível preserva finais confirmados sem novos efeitos sem posse;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;249;cb218d514778faa9f85ae6df7fd36ae47e9fa39402281548aae375dfb6d4cc6e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
V4:OPE-13:S004;OPE-13;v4;Banco financeiro indisponível restringe reservas estritas;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;254;e28c0bcd53affb22246653da840c0acd01f1659390d1ddc6be74c94fc6f5078b;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
