change,spec_file,requirement_id,scenario_id,scenario_title,result,evidence
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-03,Revogação,Revogação de segurança gera evidência sem reescrever contrato ou custo incorrido,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-04,Libra,"Libra aplica contrato a partir de fatos duráveis, não de logs técnicos",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-04,Receita,Receita por produto é uma unidade elegível apesar de múltiplos passos,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-04,Custo,Custo por operação preserva identidade entre retransmissões,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-04,Custo,"Custo incerto é registrado como provisão, nunca como zero definitivo",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Pedido,Pedido recusado antes do aceite não gera receita nem custo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Pedido,Pedido aceito ainda pendente segue o marco contratado sem presumir final,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Sucesso,Sucesso válido gera receita pelo medidor previsto e custo comprovado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,"""Não","""Não encontrado"" válido segue a semântica do serviço mesmo sem dados",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Falha,"Falha técnica conhecida não gera receita de sucesso por default, mas pode gerar custo",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Resultado,Resultado parcial de produto usa preço de parcialidade publicado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Falha,Falha ou reentrega de webhook não altera receita nem reexecuta o provedor,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,GET,GET de resultado armazenado não gera nova receita nem nova chamada externa,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Callback,Callback e polling do mesmo final geram uma única unidade de receita,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Failover,Failover autorizado após incerteza contabiliza ambos os custos comprovados,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Cancelamento,Cancelamento ou compensação segue regra de estorno explícita sem eliminar custo original,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Resultado,Resultado corrigido gera ajuste rastreável sem assumir cancelamento do custo original,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Final,Final tardio após EXPIRED/SLA_EXCEEDED não gera receita de sucesso,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-05,Contrato,Contrato omitindo linha aplicável não é habilitado para faturamento automático,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-06,Reserva,Reserva atômica obrigatória antes de qualquer efeito externo em teto estrito,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-06,Libra,"Libra indisponível mantém pendência até o prazo, negação exige falha conhecida",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-06,Reserva,Reserva cobre o máximo autorizável ou o contrato não é oferecido como teto estrito,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-06,Expiração,Expiração de reserva não libera saldo de operação em voo sem reconciliar,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-06,Pós-pago,Pós-pago sem teto estrito continua processando dentro do limite de risco aprovado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-07,Receita,Receita a receber e obrigação a pagar são lançamentos distintos,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-07,Arredondamento,Arredondamento declarado e totais reproduzem o mesmo cálculo sem ponto flutuante monetário,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-07,Moedas,Moedas distintas não são somadas sem câmbio explícito,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-07,Lançamento,"Lançamento publicado é imutável, correção usa lançamento inverso ou ajuste vinculado",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-07,Fechamento,Fechamento não deixa fato elegível silenciosamente não apurado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-08,Ciclo,Ciclo de venda segue os estados definidos sem marcar PAGO/RECEBIDO na exportação,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-08,Agregação,"Agregação sem granularidade suficiente abre divergência, não casamento aproximado",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-08,Fato,Fato tardio após fechamento não altera fatura emitida silenciosamente,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-08,Transferência,Transferência bancária automática e emissão fiscal não estão autorizadas,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-08,Ajuste,"Ajuste manual, aprovação e confirmação de pagamento exigem segregação de funções",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-09,Produto,Produto em pacote reconhece receita e custo compostos sem alteração por GET/callback,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-09,Franquia,Franquia mensal com excedente calcula parcelas distintas,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-09,Faixa,Faixa progressiva marginal aplica preço apenas à parcela dentro de cada faixa,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-09,Faixa,Faixa por volume total aplica a faixa atingida a todo o volume elegível,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-09,Incerteza,Incerteza com failover autorizado contabiliza o custo dos dois provedores comprovados,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-09,Correção,Correção de cobrança indevida gera estorno vinculado com lote balanceado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-10,EXPIRED,EXPIRED por SLA não gera receita de sucesso mesmo com conclusão tardia do provedor,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-10,Custo,Custo do provedor não é eliminado automaticamente pela rejeição no hub,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-10,Crédito,Crédito prometido não confirmado não reduz obrigação sem regra aprovada,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-10,Diagnósticos,"Diagnósticos de desenvolvedores não alteram ledger, ajuste ou liquidação",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-10,Controle,Controle adaptativo registra retries extras sem alterar preço ou unidade contratada,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-11,Settlement_party,"Settlement_party é explícito por vínculo, não inferido pelo nome do segredo",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-11,SHARED_HUB,SHARED_HUB comprado pelo Hub segrega consumo e mantém venda independente,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-11,TENANT_DEDICATED,TENANT_DEDICATED comprado pelo Hub não elimina obrigação de compra,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-11,TENANT_DEDICATED,TENANT_DEDICATED com compra direta do cliente não gera conta a pagar pelo Hub,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-11,Rotação,"Rotação de segredo não reinicia medidor, quota ou franquia",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-11,Fato,Fato de consumo conserva identificadores completos sem expor valor do segredo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md,FIN-11,Falha,Falha de Libra não autoriza fallback automático de credencial ou pagador,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-01,ADR-04,ADR-04 mantém a custódia do resultado no Hub,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-01,ADR-06,ADR-06 recusa promessa de exactly-once sem suporte externo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-01,ADR-05,ADR-05 mantém deadline rígido e TTL sem renovação,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-01,Pendências,Pendências de implantação não decididas por ADR ficam registradas em DEC-02,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-02,P-08,P-08 bloqueia a promessa de ausência de perda regional até desenho e prova de recuperação,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-02,P-10,P-10 bloqueia oferta com impacto em vida/segurança até perfil de criticidade aprovado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-02,P-11,P-11 bloqueia o gate ppd de expansão automática até envelopes e quotas aprovados,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-02,P-01,P-01 bloqueia IaC remota e o gate ppd até a topologia de plataforma ser aprovada,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-02,P-09,P-09 bloqueia o gate G0 da fatia até responsáveis e aprovação da v4 registrados,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-03,ADR-12,ADR-12 impede que retorno tardio após EXPIRED por SLA vire sucesso,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-03,ADR-18,ADR-18 mantém o compromisso regional de RPO zero bloqueado até desenho adequado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-03,Consulta,Consulta de resultado pendente usa representação unificada (200) herdada da correção v2→v3,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-03,A,A antiga meta regional de RPO de 15 minutos não é mais padrão implícito,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-03,IDs,IDs de ADR-11 a ADR-18 permanecem estáveis para rastreabilidade entre capítulos,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-04,ADR-19,ADR-19 retira a fila obrigatória do caminho SYNC sem fallback silencioso,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-04,ADR-20,ADR-20 recupera protocolo perdido por HTTP via idempotência com UUIDv7 universal,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-04,ADR-21,ADR-21 proíbe fallback implícito de credencial entre SHARED_HUB e TENANT_DEDICATED,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-04,ADR-22,ADR-22 dispensa broker/Atlas/cofre por pedido quando material válido já existe,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-04,ADR-25,ADR-25 exige prova específica de RTO e perda de região para uso com impacto em vida/segurança,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-05,GAP-02,GAP-02 (Crítica) permanece com qualificação pendente até crash/duplicata/UNKNOWN comprovados,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-05,GAP-09,GAP-09 (Crítica) exige limite de corte dentro do SLA sem split-brain antes de fechar migração de célula,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-05,GAP-12,GAP-12 (Crítica) mantém a referência atual sem qualificar RPO zero regional,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-05,GAP-05,"GAP-05 (Crítica) impede que ""banco opcional"" confirme pedido ou final sem prova de custódia",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-05,GAP-13,GAP-13 (Crítica) restringe oferta de garantia externa que o provedor não sustenta,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md,DEC-05,GAP-15,GAP-15 (Crítica) impede confundir texto completo com disponibilidade comprovada,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-01,Cálculo,Cálculo de operações pendentes e custo de polling,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-01,Qualificação,Qualificação por perfil misto de carga,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-01,Ensaio,Ensaio isolado de arquivos grandes,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-02,Consultas,Consultas finais usam fonte autoritativa sem provedor,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-02,Cache,Cache opcional não vira fonte única de correlação,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-02,Orçamento,Orçamento justo de conexões sob autoscaling,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-03,Disponibilidade,Disponibilidade de admissão e GET local,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-03,Latência,Latência de aceite ASYNC e consulta de resultado local,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-03,Final,"Final ASYNC, primeira tentativa de webhook e atualidade financeira",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-03,RTO,RTO de zona e de região não substituem qualificação crítica,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-04,Dependências,Dependências gerenciadas com HA real antes do gate ppd,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-04,Kind,Kind e emulação local não substituem serviços gerenciados,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-04,Isolamento,Isolamento por célula complementa e não substitui separação de ambiente,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-05,Readiness,Readiness por capacidade evita que falha de envio derrube leitura saudável,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-05,Escala,Escala de workers por backlog e idade da obrigação,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-05,Drenagem,Drenagem preserva UNKNOWN em chamada externa incerta,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-06,Alerta,Alerta de outbox envelhecida preserva pendência,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-06,Divergência,Divergência financeira bloqueia fechamento incompleto,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-06,Auditoria,Auditoria de negócio não depende de amostragem de trace,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-07,Redução,Redução multiplicativa sob 429 e Retry-After,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-07,Aumento,Aumento gradual em janela saudável,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-07,Falha,Falha funcional não reduz capacidade global,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-07,Coordenação,Coordenação distribuída em mudança de líder,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-08,Classe,Classe Compartilhada protegida impõe limites por tenant,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-08,Célula,Célula dedicada isola deployments e bancos,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-08,Dedicada,Dedicada estrita não elimina falha externa global,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-08,Teste,Teste de ruído entre tenants,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-09,Percentis,Percentis ponta a ponta medidos no mesmo conjunto de requisições,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-09,SYNC,SYNC remove fila obrigatória sem remover outbox de fatos,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-09,Reserva,Reserva de finalização considera prazo e capacidade mínimos,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-10,Taxa,Taxa de quebra usa população elegível da coorte,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-10,Evidência,Evidência de SLA durável e independente de amostragem,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-10,Alerta,Alerta preventivo de orçamento não é violação confirmada,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-11,Reconciliação,Reconciliação identifica lacuna como incidente,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-11,RPO,RPO zero regional exige persistência síncrona confirmada,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-11,Operação,Operação ambígua preserva UNKNOWN sem inventar resultado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-12,Expansão,Expansão antecipa saturação de banco/célula,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-12,Controller,Controller de expansão indisponível não retira capacidade ativa,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-12,Falha,Falha da autoridade de orçamento admite apenas concessões válidas,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,Indisponibilidade,Indisponibilidade do Redis usa bypass sem informação crítica exclusiva,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,Atlas,Atlas indisponível mantém rotas conhecidas e bloqueia novo onboarding,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,PostgreSQL,PostgreSQL core writer indisponível preserva finais confirmados sem novos efeitos sem posse,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,Banco,Banco financeiro indisponível restringe reservas estritas,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,SNS/SQS,SNS/SQS indisponível recusa ASYNC sem slot durável,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,S3,S3 indisponível não finaliza sucesso com referência não confirmada,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,Cofre/KMS,Cofre/KMS indisponível bloqueia apenas o binding afetado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,IdP,IdP indisponível não emite nova identidade por conta própria,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,Controlador,Controlador de quota externa em partição nega novos tokens,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,Provedor,Provedor específico indisponível isola apenas o vínculo afetado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,Webhook,Webhook do cliente indisponível preserva obrigação sem reexecutar produto,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,Observabilidade,Observabilidade indisponível não bloqueia auditoria de negócio,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-13,Kubernetes,Kubernetes API/Crossplane/Karpenter indisponíveis mantêm workloads saudáveis,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-14,Canary/rolling,Canary/rolling de APIs e workers preserva intenção,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-14,Manutenção,"Manutenção de PostgreSQL demonstra RTO real, não apenas ""multi-AZ""",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-14,Manutenção,Manutenção que excede orçamento síncrono é falha de disponibilidade,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-15,"99,99%","99,99% mensal não prova adequação a impacto crítico",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-15,Perda,Perda de região com RPO zero exige autoridade transacional qualificada,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-15,Durante,Durante partição regional apenas um lado aceita efeitos,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md,OPE-15,Contrato,Contrato de contingência do consumidor define uso de resultado antigo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-01,Mesma,Mesma chave e mesmo hash recuperam o protocolo existente,NOT_RUN,
