cenario_id;requisito;origem;titulo;spec;linha;scenario_digest;status_inicial;observacao
V4:FIN-06:S004;FIN-06;v4;Expiração de reserva não libera saldo de operação em voo sem reconciliar;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;198;8e7787d53c454c4224c5ed2ca864e83cf581d53287e0bc49d2ace4c3756a84d5;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-06:S005;FIN-06;v4;Pós-pago sem teto estrito continua processando dentro do limite de risco aprovado;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;203;719b869f6710e901d370ff76802bddfa6dbd1c75c1191d740ae1d91f17f2bff1;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-07:S001;FIN-07;v4;Receita a receber e obrigação a pagar são lançamentos distintos;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;211;e493121ab6a0beebe16dc64517d7c21a0f1e117cdd8e260c9cab9c152f1111aa;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-07:S002;FIN-07;v4;Arredondamento declarado e totais reproduzem o mesmo cálculo sem ponto flutuante monetário;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;216;ade27b0054ec29877bfaa60ad90260c99463c8b57c76e4282e7a78c2c40fc675;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-07:S003;FIN-07;v4;Moedas distintas não são somadas sem câmbio explícito;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;221;679e931eddb55470232332c5e06ab812510c1be8dbbf2d67f53bbf1af752bd76;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-07:S004;FIN-07;v4;Lançamento publicado é imutável, correção usa lançamento inverso ou ajuste vinculado;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;226;5e61b5e614759aa666fe3cfa855f9bbd4761fff28adb55cc4b719acc3b02837f;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-07:S005;FIN-07;v4;Fechamento não deixa fato elegível silenciosamente não apurado;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;231;798a27b350af28f4c12032e7e6054d936f48be94044f0e15111905e7768a2bcd;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-08:S001;FIN-08;v4;Ciclo de venda segue os estados definidos sem marcar PAGO/RECEBIDO na exportação;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;239;27a17a809b43469204ed43b6c71cf0e945a429f77a33eb4f079f7c032a85fe5c;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-08:S002;FIN-08;v4;Agregação sem granularidade suficiente abre divergência, não casamento aproximado;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;244;1a5659c5e2877c26d0060433c352b694a65f4f235dd1751009d7fd26bc424b7c;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-08:S003;FIN-08;v4;Fato tardio após fechamento não altera fatura emitida silenciosamente;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;249;909a6e1ba564cf07e3e619f5c03001a1cabb9a7a1326cfb73a944d10001ed5a1;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-08:S004;FIN-08;v4;Transferência bancária automática e emissão fiscal não estão autorizadas;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;254;89f0f583a809fe33abaf878667727117b7649b008562c6bc744479d578d3e02f;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-08:S005;FIN-08;v4;Ajuste manual, aprovação e confirmação de pagamento exigem segregação de funções;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;259;0488e1c4e4a23a3294961b0a5de20c6b5bc296eee1ed3a0e251146da0fcceed3;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-09:S001;FIN-09;v4;Produto em pacote reconhece receita e custo compostos sem alteração por GET/callback;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;267;3609908beac653ff062de8fef5ee5d328d5e51011d717ec1da02d9748f08614b;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-09:S002;FIN-09;v4;Franquia mensal com excedente calcula parcelas distintas;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;272;9306d4fc0aacaa49154fd55c7b119004986322cffc71ce5558355e769d8458af;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-09:S003;FIN-09;v4;Faixa progressiva marginal aplica preço apenas à parcela dentro de cada faixa;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;277;024fb9d3324f4e9b8222974df8871929edebaf1b9f420a70babd0626fc41fa16;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-09:S004;FIN-09;v4;Faixa por volume total aplica a faixa atingida a todo o volume elegível;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;282;523e951478536d6736741be09699c3b6dbcb2297f98b2f46ce86457b6cec7f1e;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-09:S005;FIN-09;v4;Incerteza com failover autorizado contabiliza o custo dos dois provedores comprovados;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;287;c6e4be2176790c5125e6bb5d3efbe75aa2a095b9010949888c9447924983bd74;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-09:S006;FIN-09;v4;Correção de cobrança indevida gera estorno vinculado com lote balanceado;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;292;d6055619947d569ccb2e08e88699484e7039c2bbe0b2e4350a37dd005ff51d6d;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-10:S001;FIN-10;v4;EXPIRED por SLA não gera receita de sucesso mesmo com conclusão tardia do provedor;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;300;57b3ff818fe42d4c65a88d6d46778309b26e7b58996295af77b49d9e7e27dc5d;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-10:S002;FIN-10;v4;Custo do provedor não é eliminado automaticamente pela rejeição no hub;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;305;53e6b51e3c77ea6573ec3750ec21ac46738f4ae5493fdf33bff0c18082204085;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-10:S003;FIN-10;v4;Crédito prometido não confirmado não reduz obrigação sem regra aprovada;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;310;adf31d399c03c8f9494fbde28af2ae38d9de0066682abcb1d2c80e355b39907d;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-10:S004;FIN-10;v4;Diagnósticos de desenvolvedores não alteram ledger, ajuste ou liquidação;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;315;555ed2b92887e51e42b8eb525813deaf34cda3364568e21d2c900acbdd16ebd7;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-10:S005;FIN-10;v4;Controle adaptativo registra retries extras sem alterar preço ou unidade contratada;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;320;ee82e527973d24049688f3d2e09db471f0ea122cc1d855497ab61d2d32efeb6d;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-11:S001;FIN-11;v4;Settlement_party é explícito por vínculo, não inferido pelo nome do segredo;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;328;0aec3eed595b0214047e9855b9461055614a148203bc8873b8dcf47caa3186b7;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-11:S002;FIN-11;v4;SHARED_HUB comprado pelo Hub segrega consumo e mantém venda independente;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;333;87972722392b3037249035cd1f9f4c7be606de6d9deb244b5ba52eec96362429;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-11:S003;FIN-11;v4;TENANT_DEDICATED comprado pelo Hub não elimina obrigação de compra;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;338;1ec272ef872aa1988eb2715a53e0da1727698c0b2267cc190a3e2ec4d7aaf4ec;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-11:S004;FIN-11;v4;TENANT_DEDICATED com compra direta do cliente não gera conta a pagar pelo Hub;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;343;871ada447c63ab840b564785a4b74e23537408e8163a7255f552b445cd2009e5;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-11:S005;FIN-11;v4;Rotação de segredo não reinicia medidor, quota ou franquia;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;348;0ac950136348ce225370e46359fa72fafaf7a16c6992d262f5ff64240337eb05;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-11:S006;FIN-11;v4;Fato de consumo conserva identificadores completos sem expor valor do segredo;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;353;5686350c16d40cbce8c71bf1bf42626ecaa61eb9efa1dbfb7d56d4cf6d81f200;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:FIN-11:S007;FIN-11;v4;Falha de Libra não autoriza fallback automático de credencial ou pagador;openspec/changes/hub-interoperabilidade-v4/specs/contratos-e-financeiro/spec.md;358;59a464ea387d070b88cde0ae1a83e4c40b4e0049113dc78a0eae6e89bdb02ae8;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-01:S001;DEC-01;v4;ADR-04 mantém a custódia do resultado no Hub;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;8;6b7f9f7a0f93267d6612af7030df5e056ab18a36411e0459cc74f0f4b6aca90d;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-01:S002;DEC-01;v4;ADR-06 recusa promessa de exactly-once sem suporte externo;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;13;50c0a7de0e0f68e08d27f0457addd6e70ca1f896333b378d4f01245035070645;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-01:S003;DEC-01;v4;ADR-05 mantém deadline rígido e TTL sem renovação;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;18;882b28357a33c99b2efa47b9c1f0cd935d6b4233288ca4f3c015bd24f67a4c38;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-01:S004;DEC-01;v4;Pendências de implantação não decididas por ADR ficam registradas em DEC-02;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;23;714e822ff82af7a742c471358a6f7a379f40daf8c917f77fed8f9e7453090949;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-02:S001;DEC-02;v4;P-08 bloqueia a promessa de ausência de perda regional até desenho e prova de recuperação;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;31;d6a4e394de6700a0b9f372fc41d683eb07d70cd4b4ef6342d9ac904d8b9263db;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-02:S002;DEC-02;v4;P-10 bloqueia oferta com impacto em vida/segurança até perfil de criticidade aprovado;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;36;555c624c073b706f560223f632867ecd361fa28b6d1bbac206debd63d5307547;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-02:S003;DEC-02;v4;P-11 bloqueia o gate ppd de expansão automática até envelopes e quotas aprovados;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;41;ac8abbf342a408c45dc499d09b342c2bd47c5b1d85a6f0f199b9a35dade255c5;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-02:S004;DEC-02;v4;P-01 bloqueia IaC remota e o gate ppd até a topologia de plataforma ser aprovada;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;46;889e679b7413abd0b815fff4115ca98aec2daa584331be9bfc08b0db2e5e6489;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-02:S005;DEC-02;v4;P-09 bloqueia o gate G0 da fatia até responsáveis e aprovação da v4 registrados;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;51;24d7d4da793b7fbf264fe9e392d557dc5730be0bc6877b0d45fcc33b52a781a0;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-03:S001;DEC-03;v4;ADR-12 impede que retorno tardio após EXPIRED por SLA vire sucesso;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;59;ba4a5cdb36357c022ba0047cdb161298b2166e33bfc1aae40e23252591779147;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-03:S002;DEC-03;v4;ADR-18 mantém o compromisso regional de RPO zero bloqueado até desenho adequado;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;64;3f432d0b41ece1ba0cb7ddc640593ec3483ed833a46214ef11f4d94f7127785b;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-03:S003;DEC-03;v4;Consulta de resultado pendente usa representação unificada (200) herdada da correção v2→v3;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;69;8ed92a178e7799c332f19ec26e5d1e01b016af3120be9ca06f538890eb9de4ac;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-03:S004;DEC-03;v4;A antiga meta regional de RPO de 15 minutos não é mais padrão implícito;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;74;17ba348410b062a3bccaac8d2bd7a9389c9e44f84bf591af9846b94a013785a0;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-03:S005;DEC-03;v4;IDs de ADR-11 a ADR-18 permanecem estáveis para rastreabilidade entre capítulos;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;79;2e36201717b15dc6890ddc74f1acc1863ad9d6dffa4f496edc8427229b24b85b;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-04:S001;DEC-04;v4;ADR-19 retira a fila obrigatória do caminho SYNC sem fallback silencioso;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;87;86e8c325a4b18dbcaaa60ca63ed71683375e0b2217b510b6cf311355ca806c87;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-04:S002;DEC-04;v4;ADR-20 recupera protocolo perdido por HTTP via idempotência com UUIDv7 universal;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;92;d120baecf1b978bd97c5f052327f1dc2fd7575215c6166268b7f9c943973b954;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-04:S003;DEC-04;v4;ADR-21 proíbe fallback implícito de credencial entre SHARED_HUB e TENANT_DEDICATED;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;97;afdba44148fe8374e281bf11c056a15bbe736e3c0a9292622e722b40c03b3907;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-04:S004;DEC-04;v4;ADR-22 dispensa broker/Atlas/cofre por pedido quando material válido já existe;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;102;aafa05bfb60fe314f072c8ef7e15243a981e38ed18cc9c3593415779780e2c76;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-04:S005;DEC-04;v4;ADR-25 exige prova específica de RTO e perda de região para uso com impacto em vida/segurança;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;107;5b33e7bf451789e0b0ef3bcd46c9259787322616bb3c92ad76bfb3c528442587;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-05:S001;DEC-05;v4;GAP-02 (Crítica) permanece com qualificação pendente até crash/duplicata/UNKNOWN comprovados;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;115;56241a38b19b1658f4763376d5ac9b11f4282f2ab9ed2c9fd2145ef4000188fb;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-05:S002;DEC-05;v4;GAP-09 (Crítica) exige limite de corte dentro do SLA sem split-brain antes de fechar migração de célula;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;120;085e17f95035fb819877baf507e5f0c432f7ca23ccaede08afb0e8070160892b;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-05:S003;DEC-05;v4;GAP-12 (Crítica) mantém a referência atual sem qualificar RPO zero regional;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;125;366ebe2c98460a5c52867163274d0c167c90f94ad14a317827d9b8da181b5f18;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-05:S004;DEC-05;v4;"GAP-05 (Crítica) impede que ""banco opcional"" confirme pedido ou final sem prova de custódia";openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;130;f82b2bd6d692cf43c4809fca980e43d3074365cded5e7ef72841b61df9be2bee;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-05:S005;DEC-05;v4;GAP-13 (Crítica) restringe oferta de garantia externa que o provedor não sustenta;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;135;3b5ec8c9c711dfb054920727b984269b5f08a98375a8416d9756a5d2434a88df;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:DEC-05:S006;DEC-05;v4;GAP-15 (Crítica) impede confundir texto completo com disponibilidade comprovada;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;140;c910ee574d8cb82a81919d09baa4b45ef99647d44734834ad9e4c927e7b2a151;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-01:S001;OPE-01;v4;Cálculo de operações pendentes e custo de polling;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;8;d49e97254c0bb3f1850fe9036705d24f411dd3664f8457248fd1e5cfff543969;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-01:S002;OPE-01;v4;Qualificação por perfil misto de carga;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;13;3b056475a54e3c835a8fe814581df8b446843d21f78cccef679d610483c1d29c;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-01:S003;OPE-01;v4;Ensaio isolado de arquivos grandes;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;18;9c0f86775d256de3e2def29b48e1025c54693776cedb3fa938de558e3b53fe0b;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-02:S001;OPE-02;v4;Consultas finais usam fonte autoritativa sem provedor;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;26;a5aaf50e91bc4e0c5710d629e58342aa945d3d7125e68511068afbe493d0b097;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-02:S002;OPE-02;v4;Cache opcional não vira fonte única de correlação;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;31;f8ebcc245396ddb660eae9602e745e841ca6c6a3d37883c0d7d6df5b2921c88f;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-02:S003;OPE-02;v4;Orçamento justo de conexões sob autoscaling;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;36;7a154b1a93cf2987853346dbb019dd15c2efa5367b5f492bc87f7d0e5d559767;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-03:S001;OPE-03;v4;Disponibilidade de admissão e GET local;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;44;2238d89bcbd19f22ad67eabf10c592aba83c911a9201bcb2ff982e09eca5d4bf;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-03:S002;OPE-03;v4;Latência de aceite ASYNC e consulta de resultado local;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;49;a65d50b294fb16b6a3d9f1f621d91071d91ab4912d7debf7a0038dc90594058f;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-03:S003;OPE-03;v4;Final ASYNC, primeira tentativa de webhook e atualidade financeira;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;54;deb3e94bb3d5ec3e192494c5536b77130e51a9e762e2de9f8078e941e8a799ce;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-03:S004;OPE-03;v4;RTO de zona e de região não substituem qualificação crítica;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;59;0a37bca306f96ca02ef948e7dea7b11f146081c94fcc34eaba59266c55dfac2a;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-04:S001;OPE-04;v4;Dependências gerenciadas com HA real antes do gate ppd;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;67;27312812a2c01f6bffc0179ed11917502c053761151d637591c98c85b08668cf;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-04:S002;OPE-04;v4;Kind e emulação local não substituem serviços gerenciados;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;72;2bf088117857b7fc4162f281ea33cc4fb2c4f4ea618b593055dd884aea4bd377;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-04:S003;OPE-04;v4;Isolamento por célula complementa e não substitui separação de ambiente;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;77;a11b22831edb51ddf93cbb3cfb0f63913b4fc4f02dc7f530c0f969458d8cbeaa;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-05:S001;OPE-05;v4;Readiness por capacidade evita que falha de envio derrube leitura saudável;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;85;04c578e66d3aef09fe84e7bee6a2a43bbcfde1665de99a6a94bcc72600eaa6d3;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-05:S002;OPE-05;v4;Escala de workers por backlog e idade da obrigação;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;90;c9664f83231da3d1151dcdd66e9f601fe34a27fbf9b4b27caac10b13ff551d1d;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-05:S003;OPE-05;v4;Drenagem preserva UNKNOWN em chamada externa incerta;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;95;d3ea333e71a36d3781148d7af86575493a475e534f4af1f9103e739daa95dfd0;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-06:S001;OPE-06;v4;Alerta de outbox envelhecida preserva pendência;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;103;a5e9e222e9d3ad488eb5cfa64f6f6b55609a11eac1b0d91ddc285a0503d2efec;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-06:S002;OPE-06;v4;Divergência financeira bloqueia fechamento incompleto;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;108;4981750ff0adf82357111ef835edd4a98e136e04ac88f624eb59b6b2c07ddf03;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-06:S003;OPE-06;v4;Auditoria de negócio não depende de amostragem de trace;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;113;7ac66e6c3b49204a909be29a5f9c3a7c832731a542493a0f6912ec35feb3188e;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-07:S001;OPE-07;v4;Redução multiplicativa sob 429 e Retry-After;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;121;129562ff19874fbe49ae7d0245c50afdf86daa55f9ec4d6311bd28849fce64cd;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-07:S002;OPE-07;v4;Aumento gradual em janela saudável;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;126;7d16c3a14d8212322a0c37fa27b7fc61e02548f332a5aab827d7c2631184d8dd;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-07:S003;OPE-07;v4;Falha funcional não reduz capacidade global;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;131;03ec8b04d2867bd9d3fe74d659b94fec678fec98fa96327c28899b2de6e65864;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-07:S004;OPE-07;v4;Coordenação distribuída em mudança de líder;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;136;27858749e161786e9629c115d3321a4bc390c56e7be9dbc2b598383b10ba55ed;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-08:S001;OPE-08;v4;Classe Compartilhada protegida impõe limites por tenant;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;144;fd6ca42d39cdfd82a0f703a8370dbfbdc9db12be650170227fe884d6a264a8b9;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-08:S002;OPE-08;v4;Célula dedicada isola deployments e bancos;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;149;eeb5725fc71dd06987f6eef54cd475d7716772721fdeeeff98db461f6aec2162;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-08:S003;OPE-08;v4;Dedicada estrita não elimina falha externa global;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;154;00367fd536655c8042904f909712581107515d3684c14d604bde4ad9541d5ae9;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-08:S004;OPE-08;v4;Teste de ruído entre tenants;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;159;c0dd29398c646fdd69c2b84f496a99e6ed7e28b0fafb5c493894172ff101597b;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-09:S001;OPE-09;v4;Percentis ponta a ponta medidos no mesmo conjunto de requisições;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;167;a3310737c538dac5d9a7cd5d3aca08082be55f456c23f97e60de5e4c32386fe9;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-09:S002;OPE-09;v4;SYNC remove fila obrigatória sem remover outbox de fatos;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;172;c08bb6bff298ef0610ff9fb932557bbec7e67b373583d895451dba3fdb713a89;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-09:S003;OPE-09;v4;Reserva de finalização considera prazo e capacidade mínimos;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;177;90d9bedc391efd0e225b442bbdc41be41baed654154c32fbe5438239b92bc9cf;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-10:S001;OPE-10;v4;Taxa de quebra usa população elegível da coorte;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;185;7c46fe0ac7910c26a190aee317396401e8bb25b56c3db783828766f90400e542;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:OPE-10:S002;OPE-10;v4;Evidência de SLA durável e independente de amostragem;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;190;f299c13e2ae7af555cc0e4a0b1113c54eea81f7b06e1bc506aa7163bc1479ac9;REVALIDAR_PROVA;Inventário não é resultado de execução.
